dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1789496448,1,-119.113306,50.790657,0.000000,4.748651,27.483324,109.954867,1,0,463.836268
1789496452,1,-119.111748,50.790742,0.000000,4.748651,27.733077,110.265645,1,0,460.758790
1789496456,1,-119.110177,50.790887,0.000000,4.748651,28.053027,111.944411,1,0,456.094411
1789496461,1,-119.108250,50.790794,0.000000,4.748652,26.419466,136.271872,1,0,449.134991
1789496466,1,-119.106529,50.790377,0.000000,4.748652,26.367752,129.918107,1,0,443.089101
1789496470,1,-119.105110,50.789998,0.000000,4.748652,27.362501,108.579015,1,0,440.622245
1789496474,1,-119.103592,50.789755,0.000000,4.748652,27.780760,110.399675,1,0,437.756661
1789496479,1,-119.101619,50.789669,0.000000,4.748651,27.886222,139.450360,1,0,433.561050
1789496483,1,-119.100046,50.789656,0.000000,4.748651,27.635756,110.925994,1,0,429.773100
1789496487,1,-119.098489,50.789644,0.000000,4.748651,27.414680,109.796409,1,0,425.529574
1789496491,1,-119.096928,50.789633,0.000000,4.748651,27.512089,110.077077,1,0,421.748542
1789496496,1,-119.094984,50.789471,0.000000,4.748652,27.768610,138.256262,1,0,416.183103
1789496501,1,-119.093081,50.789164,0.000000,4.748652,27.613004,138.463824,1,0,410.716184
1789496505,1,-119.091529,50.789110,0.000000,4.748651,27.456018,109.600185,1,0,407.651588
1789496510,1,-119.089586,50.789133,0.000000,4.748652,27.268944,137.029636,1,0,405.190107
1789496514,1,-119.088092,50.788944,0.000000,4.748652,26.742426,107.434564,1,0,405.725644
1789496519,1,-119.086272,50.788715,0.000000,4.748652,25.781131,130.850530,1,0,408.338311
1789496523,1,-119.084785,50.788747,0.000000,4.748651,26.816810,104.923713,1,0,409.967816
1789496527,1,-119.083265,50.788848,0.000000,4.748651,26.799634,107.777821,1,0,412.408139
1789496532,1,-119.081419,50.789025,0.000000,4.748651,26.050003,131.660973,1,0,415.465958
1789496536,1,-119.080056,50.789360,0.000000,4.748651,25.862618,103.091431,1,0,416.352679
1789496541,1,-119.078576,50.790046,0.000000,4.748651,26.156751,129.296446,1,0,417.300697
1789496546,1,-119.077276,50.790889,0.000000,4.748651,26.143811,131.149351,1,0,417.537689
1789496550,1,-119.076091,50.791445,0.000000,4.748652,26.117779,103.968665,1,0,418.448942
1789496555,1,-119.074542,50.792102,0.000000,4.748651,26.319082,131.434082,1,0,418.841989
1789496560,1,-119.073310,50.792976,0.000000,4.748651,26.184506,130.394400,1,0,419.129604
1789496564,1,-119.072656,50.793816,0.000000,4.748651,26.173986,104.212372,1,0,420.276279
1789496569,1,-119.072186,50.794971,0.000000,4.748651,26.705038,132.700603,1,0,421.914548
1789496574,1,-119.071624,50.796125,0.000000,4.748652,26.905283,134.361226,1,0,423.716395
1789496579,1,-119.070856,50.797250,0.000000,4.748652,27.349151,136.371445,1,0,428.356060
1789496583,1,-119.070085,50.798103,0.000000,4.748652,27.398879,109.367009,1,0,432.730443
1789496588,1,-119.069025,50.799142,0.000000,4.748651,27.467973,137.650795,1,0,437.986166
1789496593,1,-119.067959,50.800174,0.000000,4.748651,27.432456,137.224349,1,0,443.781043
1789496597,1,-119.066986,50.800930,0.000000,2.228297,26.676969,108.535751,1,0,447.795466
1789496602,1,-119.065593,50.801675,0.000000,2.001743,25.208139,128.512010,1,0,452.458705
1789496606,1,-119.064569,50.802321,0.000000,2.140356,25.924339,101.870099,1,0,456.480172
1789496610,1,-119.063705,50.803087,0.000000,2.001235,26.351165,104.752554,1,0,460.494711
1789496614,1,-119.062953,50.803900,0.000000,2.000010,25.977715,104.842547,1,0,464.034554
1789496618,1,-119.062231,50.804676,0.000000,2.000000,24.330028,100.219601,1,0,467.106673
1789496622,1,-119.061507,50.805342,0.000000,2.000000,21.634860,89.972684,1,0,469.127106
1789496627,1,-119.060234,50.805844,0.000000,2.017127,21.369153,105.702513,1,0,471.418724
1789496633,1,-119.058400,50.805991,0.000000,2.000053,21.522135,130.323153,1,0,472.770469
1789496638,1,-119.056973,50.806180,0.000000,2.043441,20.165631,102.774314,1,0,474.438600
1789496644,1,-119.055588,50.806859,0.000000,2.000680,21.371337,123.449838,1,0,476.523201
1789496649,1,-119.054472,50.807560,0.000000,2.062304,22.818445,110.779148,1,0,479.341371
1789496653,1,-119.053481,50.808133,0.000000,2.038048,24.217046,94.576384,1,0,481.919903
1789496657,1,-119.052495,50.808767,0.000000,2.397060,25.047916,99.029639,1,0,484.550579
1789496661,1,-119.051501,50.809394,0.000000,2.016708,24.409284,98.870371,1,0,486.598662
1789496665,1,-119.050499,50.809969,0.000000,2.018627,23.493272,95.294661,1,0,488.586679
1789496669,1,-119.049529,50.810536,0.000000,2.000303,23.296753,93.029230,1,0,489.735544
1789496674,1,-119.048536,50.811393,0.000000,2.000002,23.999670,118.279748,1,0,489.852251
1789496678,1,-119.047725,50.812092,0.000000,2.000000,24.200984,96.518013,1,0,489.468324
1789496682,1,-119.046801,50.812734,0.000000,2.000000,24.029546,96.663499,1,0,489.194617
1789496686,1,-119.045933,50.813418,0.000000,2.000000,24.689756,97.644770,1,0,488.339920
1789496691,1,-119.044817,50.814280,0.000000,2.000000,24.921159,124.033071,1,0,485.533235
1789496696,1,-119.043571,50.815074,0.000000,2.000000,24.838994,124.562678,1,0,482.071853
1789496700,1,-119.042750,50.815789,0.000000,2.000000,24.733549,98.367396,1,0,479.253565
1789496704,1,-119.042113,50.816582,0.000000,2.000000,24.601283,98.991128,1,0,476.604234
1789496709,1,-119.041294,50.817280,0.000000,2.000000,23.940131,96.760110,1,0,473.213521
1789496713,1,-119.040234,50.817813,0.000000,2.000000,23.995860,95.384348,1,0,470.021449
1789496717,1,-119.039071,50.818289,0.000000,2.000000,24.640042,97.590018,1,0,467.554470
1789496722,1,-119.037761,50.819039,0.000000,2.001648,25.557747,124.442133,1,0,464.474730
1789496726,1,-119.036917,50.819810,0.000000,2.000015,26.244919,104.381994,1,0,461.494198
1789496730,1,-119.035988,50.820536,0.000000,2.000000,25.767359,103.972768,1,0,460.558030
1789496735,1,-119.034626,50.821275,0.000000,2.237366,24.973743,126.385155,1,0,460.016984
1789496739,1,-119.033806,50.821978,0.000000,2.002889,23.962433,97.245268,1,0,459.523842
1789496743,1,-119.033056,50.822659,0.000000,2.000045,22.880243,92.379222,1,0,458.593567
1789496747,1,-119.032094,50.823236,0.000000,2.000001,23.833430,93.366382,1,0,458.069061
1789496752,1,-119.030799,50.823964,0.000000,2.000000,24.586359,122.014441,1,0,457.923891
1789496756,1,-119.029622,50.824443,0.000000,2.137806,24.914747,98.585640,1,0,455.882135
1789496802,1,-119.030831,50.824020,0.000000,2.198951,23.720767,97.329782,1,0,461.396939
1789496806,1,-119.031895,50.823422,0.000000,2.674384,25.250822,100.239377,1,0,461.244676
1789496810,1,-119.032904,50.822817,0.000000,2.225876,23.867933,20.584917,1,0,461.570876
1789496814,1,-119.033695,50.822158,0.000000,2.224880,23.085670,92.102439,1,0,461.329210
1789496818,1,-119.034419,50.821491,0.000000,2.222935,22.052672,90.055507,1,0,461.715821
1789496822,1,-119.035367,50.820946,0.000000,2.219558,22.764980,90.222424,1,0,461.994750
1789496827,1,-119.036459,50.820267,0.000000,2.220311,20.849613,107.838837,1,0,462.751374
1789496833,1,-119.037496,50.819328,0.000000,2.217968,21.521613,127.493011,1,0,465.063668
